Date,Close,High,Low,Open,Volume
1981-02-17,0.0895941406488418,0.0900235648873612,0.0895941406488418,0.0895941406488418,12275200.0
1981-02-18,0.0934527739882469,0.0943100825972085,0.0934527739882469,0.0934527739882469,19241600.0
1981-02-19,0.0878794863820076,0.0883081434905199,0.0878794863820076,0.0883081434905199,22310400.0
1981-02-20,0.0831642746925354,0.08359293170911,0.0831642746925354,0.08359293170911,24371200.0
1981-02-23,0.0844502374529838,0.0848788944855867,0.0844502374529838,0.0844502374529838,14112000.0
1981-02-24,0.0814497098326683,0.0823070186871012,0.0814497098326683,0.0823070186871012,16979200.0
1981-02-25,0.0865935534238815,0.0870222049421365,0.0865935534238815,0.0865935534238815,19488000.0
1981-02-26,0.0878794863820076,0.0883081434905199,0.0878794863820076,0.0878794863820076,10841600.0
1981-02-27,0.0908808559179306,0.0917381646000625,0.0908808559179306,0.0908808559179306,14761600.0
1981-03-02,0.0913095101714134,0.0917381616368744,0.0913095101714134,0.0913095101714134,11760000.0
1981-03-03,0.0900235623121261,0.090452219586739,0.0900235623121261,0.090452219586739,16172800.0
1981-03-04,0.0891654789447784,0.0895941304593837,0.0891654789447784,0.0895941304593837,13708800.0
1981-03-05,0.0887368395924568,0.0891654969169813,0.0887368395924568,0.0891654969169813,5376000.0
1981-03-06,0.0878794863820076,0.0887367948755148,0.0878794863820076,0.0887367948755148,11603200.0
1981-03-09,0.0810210257768631,0.0814496771704256,0.0810210257768631,0.0814496771704256,15321600.0
1981-03-10,0.077162355184555,0.0775910065087815,0.077162355184555,0.0775910065087815,28380800.0
1981-03-11,0.0741618350148201,0.0750191441034378,0.0741618350148201,0.0750191441034378,29859200.0
1981-03-12,0.077162355184555,0.0775910065087815,0.077162355184555,0.077162355184555,59248000.0
1981-03-13,0.0763050615787506,0.0767337129859275,0.0763050615787506,0.0767337129859275,231302400.0
1981-03-16,0.0793064013123512,0.0801637097425319,0.0793064013123512,0.0793064013123512,37228800.0
1981-03-17,0.0831642746925354,0.0840215830021685,0.0831642746925354,0.0831642746925354,43747200.0
1981-03-18,0.0883081704378128,0.0891654791929283,0.0883081704378128,0.0883081704378128,36937600.0
1981-03-19,0.0874508991837501,0.0878795508833645,0.0874508991837501,0.0878795508833645,37811200.0
1981-03-20,0.0883081704378128,0.0891654791929283,0.0883081704378128,0.0883081704378128,14604800.0
1981-03-23,0.0917381793260574,0.0925954881458062,0.0917381793260574,0.0917381793260574,22019200.0
1981-03-24,0.0913095101714134,0.0917381616368744,0.0913095101714134,0.0917381616368744,28156800.0
1981-03-25,0.0895941406488418,0.0904522221742363,0.0895941406488418,0.0904522221742363,7056000.0
1981-03-26,0.0878794863820076,0.0883081434905199,0.0878794863820076,0.0883081434905199,12275200.0
1981-03-27,0.0848789066076278,0.0853075579779326,0.0848789066076278,0.0853075579779326,12252800.0
1981-03-30,0.0848789066076278,0.0857362150717545,0.0848789066076278,0.0848789066076278,9900800.0
1981-03-31,0.084021620452404,0.0848789291441579,0.084021620452404,0.0848789291441579,15993600.0
1981-04-01,0.0831642746925354,0.08359293170911,0.0831642746925354,0.08359293170911,34070400.0
1981-04-02,0.0904522016644477,0.0908808531306076,0.0904522016644477,0.0904522016644477,31404800.0
1981-04-03,0.0908808559179306,0.0913095131207558,0.0908808559179306,0.0908808559179306,16486400.0
1981-04-06,0.0891654789447784,0.0895941304593837,0.0891654789447784,0.0895941304593837,22803200.0
1981-04-07,0.0883081704378128,0.088736821953611,0.0883081704378128,0.088736821953611,10684800.0
1981-04-08,0.0925954729318618,0.0934527816107501,0.0925954729318618,0.0925954729318618,21952000.0
1981-04-09,0.0943100973963737,0.0947387546298786,0.0943100973963737,0.0943100973963737,12499200.0
1981-04-10,0.0955960303544998,0.0960246817164295,0.0955960303544998,0.0955960303544998,33465600.0
1981-04-13,0.0955960303544998,0.0960246817164295,0.0955960303544998,0.0955960303544998,16060800.0
1981-04-14,0.0955960303544998,0.0960246817164295,0.0955960303544998,0.0955960303544998,6652800.0
1981-04-15,0.0908808559179306,0.0913095131207558,0.0908808559179306,0.0913095131207558,34048000.0
1981-04-16,0.0857362523674964,0.086164903924267,0.0857362523674964,0.086164903924267,23878400.0
1981-04-20,0.0883081704378128,0.088736821953611,0.0883081704378128,0.0883081704378128,35347200.0
1981-04-21,0.0943100973963737,0.0947387546298786,0.0943100973963737,0.0943100973963737,28537600.0
1981-04-22,0.0977393314242363,0.0981679886535918,0.0977393314242363,0.0977393314242363,18995200.0
1981-04-23,0.100311242043972,0.1007398992311831,0.100311242043972,0.100311242043972,58016000.0
1981-04-24,0.0994539633393287,0.1003112664755168,0.0994539633393287,0.1003112664755168,35056000.0
1981-04-27,0.0985966473817825,0.0990253046674213,0.0985966473817825,0.0990253046674213,38528000.0
1981-04-28,0.0968819856643676,0.0973106427552303,0.0968819856643676,0.0973106427552303,32188800.0
1981-04-29,0.0955960303544998,0.0960246817164295,0.0955960303544998,0.0960246817164295,13641600.0
1981-04-30,0.097310684621334,0.098167999171903,0.097310684621334,0.097310684621334,12611200.0
1981-05-01,0.097310684621334,0.098167999171903,0.097310684621334,0.097310684621334,16553600.0
1981-05-04,0.0968819856643676,0.0973106427552303,0.0968819856643676,0.0973106427552303,14448000.0
1981-05-05,0.0964533612132072,0.0968820069512174,0.0964533612132072,0.0968820069512174,17539200.0
1981-05-06,0.0938814282417297,0.0943100796711522,0.0938814282417297,0.0943100796711522,18950400.0
1981-05-07,0.0951674208045005,0.0955960781040585,0.0951674208045005,0.0951674208045005,9363200.0
1981-05-08,0.0960247442126274,0.096453401577059,0.0960247442126274,0.0960247442126274,7907200.0
1981-05-11,0.0938814282417297,0.0943100796711522,0.0938814282417297,0.0943100796711522,11939200.0
1981-05-12,0.0938814282417297,0.095167388253515,0.0938814282417297,0.0938814282417297,4256000.0
1981-05-13,0.0934527739882469,0.0947387397634484,0.0934527739882469,0.0938814311544868,4905600.0
1981-05-14,0.0921668335795402,0.093024142371215,0.0921668335795402,0.093024142371215,4928000.0
1981-05-15,0.0943100973963737,0.0955960633733694,0.0943100973963737,0.0943100973963737,4905600.0
1981-05-18,0.0960247442126274,0.0968820474944491,0.0960247442126274,0.0960247442126274,4166400.0
1981-05-19,0.0943100973963737,0.0947387546298786,0.0943100973963737,0.0947387546298786,25424000.0
1981-05-20,0.097310684621334,0.098167999171903,0.097310684621334,0.097310684621334,13283200.0
1981-05-21,0.1028839647769928,0.1033126220646367,0.1028839647769928,0.1028839647769928,32211200.0
1981-05-22,0.1075991094112396,0.1084564235786727,0.1075991094112396,0.1075991094112396,31427200.0
1981-05-26,0.1071704775094986,0.1075991232011162,0.1071704775094986,0.1075991232011162,85344000.0
1981-05-27,0.1131716668605804,0.1136003241325524,0.1131716668605804,0.1131716668605804,149497600.0
1981-05-28,0.1131716668605804,0.1136003241325524,0.1131716668605804,0.1131716668605804,73987200.0
1981-05-29,0.1136003360152244,0.114029760283732,0.1136003360152244,0.1136003360152244,59382400.0
1981-06-01,0.1136003360152244,0.114029760283732,0.1136003360152244,0.1136003360152244,51251200.0
1981-06-02,0.108027808368206,0.1084564656180767,0.108027808368206,0.1084564656180767,40432000.0
1981-06-03,0.108027808368206,0.108885111420909,0.108027808368206,0.108027808368206,39446400.0
1981-06-04,0.1101710572838783,0.1105997029859926,0.1101710572838783,0.1101710572838783,56067200.0
1981-06-05,0.1084564253687858,0.1088850710125433,0.1084564253687858,0.1088850710125433,57680000.0
1981-06-08,0.104598544538021,0.1050272016701722,0.104598544538021,0.1050272016701722,93497600.0
1981-06-09,0.106741763651371,0.1071704205622483,0.106741763651371,0.106741763651371,119593600.0
1981-06-10,0.108027808368206,0.1093137686707797,0.108027808368206,0.108027808368206,25222400.0
1981-06-11,0.1127429753541946,0.1131716324960048,0.1127429753541946,0.1127429753541946,38976000.0
1981-06-12,0.1114570274949073,0.1118856846833269,0.1114570274949073,0.1118856846833269,25804800.0
1981-06-15,0.1110283806920051,0.111457037920521,0.1110283806920051,0.111457037920521,143763200.0
1981-06-16,0.1088850945234298,0.1093137517067788,0.1088850945234298,0.1093137517067788,37251200.0
1981-06-17,0.1071704775094986,0.1075991232011162,0.1071704775094986,0.1075991232011162,27574400.0
1981-06-18,0.106741763651371,0.1075990660260962,0.106741763651371,0.1071704205622483,23049600.0
1981-06-19,0.1037412583827972,0.1041699041367584,0.1037412583827972,0.1041699041367584,27507200.0
1981-06-22,0.0998826324939727,0.1003112783894571,0.0998826324939727,0.1003112783894571,10841600.0
1981-06-23,0.1015972420573234,0.1024553121764724,0.1015972420573234,0.1015972420573234,15030400.0
1981-06-24,0.0990252867341041,0.0998826011501236,0.0990252867341041,0.0998826011501236,23027200.0
1981-06-25,0.1011685505509376,0.101597207713288,0.1011685505509376,0.1011685505509376,24259200.0
1981-06-26,0.0998826324939727,0.1007399357319824,0.0998826324939727,0.1007399357319824,23788800.0
1981-06-29,0.0964533612132072,0.0973106641362644,0.0964533612132072,0.0973106641362644,10595200.0
1981-06-30,0.0891654789447784,0.0895941304593837,0.0891654789447784,0.0895941304593837,35907200.0
1981-07-01,0.0883081704378128,0.088736821953611,0.0883081704378128,0.088736821953611,170464000.0
1981-07-02,0.0883081704378128,0.088736821953611,0.0883081704378128,0.0883081704378128,30284800.0
1981-07-06,0.0853075608611106,0.0861648693542121,0.0853075608611106,0.0861648693542121,16531200.0
1981-07-07,0.0861648917198181,0.087022200435449,0.0861648917198181,0.0861648917198181,15836800.0
1981-07-08,0.0895941406488418,0.0900235648873612,0.0895941406488418,0.0895941406488418,16620800.0
1981-07-09,0.0827356725931167,0.0831643241410463,0.0827356725931167,0.0831643241410463,32883200.0
1981-07-10,0.0763050615787506,0.0767337129859275,0.0763050615787506,0.0767337129859275,55171200.0
1981-07-13,0.0780204460024833,0.078449103135357,0.0780204460024833,0.0780204460024833,45740800.0
1981-07-14,0.0814497098326683,0.0823070186871012,0.0814497098326683,0.0814497098326683,19779200.0
1981-07-15,0.0835929736495018,0.0840216251576239,0.0835929736495018,0.0835929736495018,10953600.0
1981-07-16,0.0857362523674964,0.0865935612045571,0.0857362523674964,0.0857362523674964,15232000.0
1981-07-17,0.0887368395924568,0.0891654969169813,0.0887368395924568,0.0887368395924568,19824000.0
1981-07-20,0.0827356725931167,0.0831643241410463,0.0827356725931167,0.0831643241410463,23654400.0
1981-07-21,0.0823069810867309,0.0827356381798835,0.0823069810867309,0.0827356381798835,31942400.0
1981-07-22,0.077591061592102,0.0784491432479724,0.077591061592102,0.0784491432479724,22668800.0
1981-07-23,0.0797350481152534,0.080163705167639,0.0797350481152534,0.0797350481152534,34451200.0
1981-07-24,0.0823069810867309,0.0827356381798835,0.0823069810867309,0.0823069810867309,28851200.0
1981-07-27,0.0857362523674964,0.086164903924267,0.0857362523674964,0.0857362523674964,17337600.0
1981-07-28,0.0827356725931167,0.0831643241410463,0.0827356725931167,0.0831643241410463,22848000.0
1981-07-29,0.0814497098326683,0.0818783671216446,0.0814497098326683,0.0818783671216446,15500800.0
1981-07-30,0.0844502374529838,0.0853075457946733,0.0844502374529838,0.0844502374529838,9900800.0
1981-07-31,0.0857362523674964,0.086164903924267,0.0857362523674964,0.0857362523674964,10953600.0
1981-08-03,0.0848789066076278,0.0857362150717545,0.0848789066076278,0.0857362150717545,12432000.0
1981-08-04,0.0861648917198181,0.086593548939393,0.0861648917198181,0.0861648917198181,31673600.0
1981-08-05,0.0887368395924568,0.0891654969169813,0.0887368395924568,0.0887368395924568,17494400.0
1981-08-06,0.0865935534238815,0.0870222049421365,0.0865935534238815,0.0870222049421365,10528000.0
1981-08-07,0.0865935534238815,0.0870222049421365,0.0865935534238815,0.0865935534238815,9206400.0
1981-08-10,0.0865935534238815,0.0865935534238815,0.0865935534238815,0.0865935534238815,0.0
1981-08-11,0.084021620452404,0.0848789291441579,0.084021620452404,0.0848789291441579,71456000.0
1981-08-12,0.0823069810867309,0.0827356381798835,0.0823069810867309,0.0827356381798835,26275200.0
1981-08-13,0.0797350481152534,0.080163705167639,0.0797350481152534,0.080163705167639,27484800.0
1981-08-14,0.0784490853548049,0.079306393702725,0.0784490853548049,0.079306393702725,24192000.0
1981-08-17,0.0758764445781707,0.0767337535694624,0.0758764445781707,0.0767337535694624,18905600.0
1981-08-18,0.0741618350148201,0.0750191441034378,0.0741618350148201,0.0750191441034378,17001600.0
1981-08-19,0.073304496705532,0.074161805452409,0.073304496705532,0.074161805452409,20675200.0
1981-08-20,0.0741618350148201,0.0745904924208896,0.0741618350148201,0.0741618350148201,17113600.0
1981-08-21,0.0690179765224456,0.0698752854907709,0.0690179765224456,0.0698752854907709,41910400.0
1981-08-24,0.064730629324913,0.0651592864742857,0.064730629324913,0.0651592864742857,23072000.0
1981-08-25,0.0664460211992263,0.0668746726382991,0.0664460211992263,0.0664460211992263,40700800.0
1981-08-26,0.0651592761278152,0.0655879274856056,0.0651592761278152,0.0655879274856056,33600000.0
1981-08-27,0.065587930381298,0.0660173544328408,0.065587930381298,0.065587930381298,25916800.0
1981-08-28,0.0690179765224456,0.069446628144848,0.0690179765224456,0.0690179765224456,38035200.0
1981-08-31,0.0690179765224456,0.069446628144848,0.0690179765224456,0.0690179765224456,40947200.0
1981-09-01,0.073304496705532,0.07373315394073,0.073304496705532,0.073304496705532,37027200.0
1981-09-02,0.0745904222130775,0.0750190734921601,0.0745904222130775,0.0745904222130775,19376000.0
1981-09-03,0.0707325339317321,0.0715898421664402,0.0707325339317321,0.0715898421664402,37475200.0
1981-09-04,0.0698752403259277,0.0703038916712653,0.0698752403259277,0.0703038916712653,15254400.0
1981-09-08,0.0677319690585136,0.0681606261440114,0.0677319690585136,0.0681606261440114,25446400.0
1981-09-09,0.0677319690585136,0.0681606261440114,0.0677319690585136,0.0677319690585136,30531200.0
1981-09-10,0.0681606754660606,0.0685893271382199,0.0681606754660606,0.0681606754660606,34809600.0
1981-09-11,0.0673033073544502,0.0677319586505628,0.0673033073544502,0.0677319586505628,17539200.0
1981-09-14,0.0651592761278152,0.0655879274856056,0.0651592761278152,0.0655879274856056,27686400.0
1981-09-15,0.0634446740150451,0.0638733254725952,0.0634446740150451,0.0638733254725952,19510400.0
1981-09-16,0.0621587224304676,0.0625873797097038,0.0621587224304676,0.0625873797097038,19353600.0
1981-09-17,0.0604440905153751,0.0608727476935873,0.0604440905153751,0.0608727476935873,19376000.0
1981-09-18,0.0608727373182773,0.0613013886999108,0.0608727373182773,0.0608727373182773,26320000.0
1981-09-21,0.0613013878464698,0.0617300449456528,0.0613013878464698,0.0613013878464698,49033600.0
1981-09-22,0.0578721687197685,0.0583008201624603,0.0578721687197685,0.0583008201624603,47420800.0
1981-09-23,0.0565862283110618,0.057443537304277,0.0565862283110618,0.057443537304277,28201600.0
1981-09-24,0.0561575666069984,0.0565862181649872,0.0561575666069984,0.0565862181649872,18300800.0
1981-09-25,0.0488696657121181,0.0497269744473103,0.0488696657121181,0.0497269744473103,34608000.0
1981-09-28,0.0492983236908912,0.0497269809765301,0.0492983236908912,0.0492983236908912,91728000.0
1981-09-29,0.0518702380359172,0.0522988952207494,0.0518702380359172,0.0518702380359172,94684800.0
1981-09-30,0.0522988922894001,0.052727543726688,0.0522988922894001,0.0522988922894001,49996800.0
1981-10-01,0.0522988922894001,0.052727543726688,0.0522988922894001,0.0522988922894001,61129600.0
1981-10-02,0.0565862283110618,0.0570148856694297,0.0565862283110618,0.0565862283110618,45046400.0
1981-10-05,0.0583008155226707,0.0591581240633447,0.0583008155226707,0.0583008155226707,43097600.0
1981-10-06,0.0578721687197685,0.0583008201624603,0.0578721687197685,0.0583008201624603,28358400.0
1981-10-07,0.0613013878464698,0.0621586963213186,0.0613013878464698,0.0613013878464698,38841600.0
1981-10-08,0.0634446740150451,0.0638733254725952,0.0634446740150451,0.0634446740150451,31091200.0
1981-10-09,0.0638733580708503,0.0647306671470031,0.0638733580708503,0.0638733580708503,54521600.0
1981-10-12,0.0660173669457435,0.0664460241272235,0.0660173669457435,0.0660173669457435,27350400.0
1981-10-13,0.0660173669457435,0.0668746755851852,0.0660173669457435,0.0660173669457435,44195200.0
1981-10-14,0.0621587224304676,0.0625873797097038,0.0621587224304676,0.0625873797097038,30979200.0
1981-10-15,0.0634446740150451,0.0638733254725952,0.0634446740150451,0.0634446740150451,29433600.0
1981-10-16,0.0625873655080795,0.0630160169665313,0.0625873655080795,0.0630160169665313,36467200.0
1981-10-19,0.0638733580708503,0.0643020154706873,0.0638733580708503,0.0638733580708503,20585600.0
1981-10-20,0.0673033073544502,0.0677319586505628,0.0673033073544502,0.0673033073544502,35728000.0
1981-10-21,0.0673033073544502,0.0677319586505628,0.0673033073544502,0.0673033073544502,76899200.0
1981-10-22,0.0668746680021286,0.0673033251350022,0.0668746680021286,0.0673033251350022,32278400.0
1981-10-23,0.0651592761278152,0.0655879274856056,0.0651592761278152,0.0655879274856056,27910400.0
1981-10-26,0.0651592761278152,0.0655879274856056,0.0651592761278152,0.0651592761278152,27283200.0
1981-10-27,0.0664460211992263,0.06730332980089,0.0664460211992263,0.0664460211992263,85590400.0
1981-10-28,0.0685892850160598,0.0690179421484927,0.0685892850160598,0.0685892850160598,44172800.0
1981-10-29,0.0677319690585136,0.0681606261440114,0.0677319690585136,0.0681606261440114,30486400.0
1981-10-30,0.0685892850160598,0.0690179421484927,0.0685892850160598,0.0685892850160598,52729600.0
1981-11-02,0.0685892850160598,0.0690179421484927,0.0685892850160598,0.0685892850160598,36915200.0
1981-11-03,0.0677319690585136,0.0681606261440114,0.0677319690585136,0.0681606261440114,28380800.0
1981-11-04,0.0660173669457435,0.0664460241272235,0.0660173669457435,0.0664460241272235,23811200.0
1981-11-05,0.0613013878464698,0.0617300449456528,0.0613013878464698,0.0617300449456528,23363200.0
1981-11-06,0.0617300756275653,0.0621587272162853,0.0617300756275653,0.0617300756275653,24595200.0
1981-11-09,0.0625873655080795,0.0630160169665313,0.0625873655080795,0.0625873655080795,20384000.0
1981-11-10,0.0630160346627235,0.0634446919650693,0.0630160346627235,0.0630160346627235,16755200.0
1981-11-11,0.064730629324913,0.0651592864742857,0.064730629324913,0.064730629324913,27440000.0
1981-11-12,0.0668746680021286,0.0673033251350022,0.0668746680021286,0.0668746680021286,39916800.0
1981-11-13,0.0621587224304676,0.0625873797097038,0.0621587224304676,0.0625873797097038,21011200.0
1981-11-16,0.0613013878464698,0.0617300449456528,0.0613013878464698,0.0617300449456528,22556800.0
1981-11-17,0.0625873655080795,0.0630160169665313,0.0625873655080795,0.0625873655080795,35414400.0
1981-11-18,0.064730629324913,0.0651592864742857,0.064730629324913,0.064730629324913,29142400.0
1981-11-19,0.064730629324913,0.0651592864742857,0.064730629324913,0.064730629324913,40006400.0
1981-11-20,0.0651592761278152,0.0655879274856056,0.0651592761278152,0.0651592761278152,38102400.0
1981-11-23,0.0621587224304676,0.0630160312654203,0.0621587224304676,0.0630160312654203,22960000.0
1981-11-24,0.0617300756275653,0.0621587272162853,0.0617300756275653,0.0621587272162853,22153600.0
1981-11-25,0.0630160346627235,0.0634446919650693,0.0630160346627235,0.0630160346627235,52550400.0
1981-11-27,0.064730629324913,0.0651592864742857,0.064730629324913,0.064730629324913,37251200.0
1981-11-30,0.0638733580708503,0.0643020154706873,0.0638733580708503,0.0643020154706873,23968000.0
1981-12-01,0.0638733580708503,0.0643020154706873,0.0638733580708503,0.0638733580708503,23385600.0
1981-12-02,0.0643019825220108,0.0647306339786832,0.0643019825220108,0.0643019825220108,37564800.0
1981-12-03,0.0634446740150451,0.0638733254725952,0.0634446740150451,0.0638733254725952,20428800.0
1981-12-04,0.0651592761278152,0.0655879274856056,0.0651592761278152,0.0651592761278152,137155200.0
1981-12-07,0.065587930381298,0.0660173544328408,0.065587930381298,0.065587930381298,59292800.0
1981-12-08,0.0643019825220108,0.065159291158874,0.0643019825220108,0.065159291158874,50624000.0
1981-12-09,0.064730629324913,0.0651592864742857,0.064730629324913,0.064730629324913,34272000.0
1981-12-10,0.064730629324913,0.0651592864742857,0.064730629324913,0.064730629324913,37408000.0
1981-12-11,0.0643019825220108,0.065159291158874,0.0643019825220108,0.0647306339786832,76092800.0
1981-12-14,0.0621587224304676,0.0630160312654203,0.0621587224304676,0.0630160312654203,25244800.0
1981-12-15,0.0638733580708503,0.0643020154706873,0.0638733580708503,0.0638733580708503,31315200.0
1981-12-16,0.0668746680021286,0.0673033251350022,0.0668746680021286,0.0668746680021286,65452800.0
1981-12-17,0.072447195649147,0.0728758529298483,0.072447195649147,0.072447195649147,51452800.0
1981-12-18,0.0784490853548049,0.0788777366670068,0.0784490853548049,0.0784490853548049,71724800.0
1981-12-21,0.0750191360712051,0.0754477934313787,0.0750191360712051,0.0754477934313787,56403200.0
1981-12-22,0.0763050615787506,0.0767337129859275,0.0763050615787506,0.0763050615787506,53827200.0
1981-12-23,0.0745904222130775,0.0750190734921601,0.0745904222130775,0.0750190734921601,28896000.0
1981-12-24,0.0750191360712051,0.0754477934313787,0.0750191360712051,0.0750191360712051,28918400.0
1981-12-28,0.0715898871421814,0.0724471901919672,0.0715898871421814,0.0724471901919672,36579200.0
1981-12-29,0.0728758424520492,0.0737331511666717,0.0728758424520492,0.0728758424520492,24236800.0
1981-12-30,0.0758764445781707,0.0763051019355769,0.0758764445781707,0.0758764445781707,32188800.0
1981-12-31,0.0758764445781707,0.0763051019355769,0.0758764445781707,0.0758764445781707,54656000.0
1982-01-04,0.0754477754235267,0.0758764269578692,0.0754477754235267,0.0758764269578692,71254400.0
1982-01-05,0.0715898871421814,0.0724471901919672,0.0715898871421814,0.0724471901919672,35840000.0
1982-01-06,0.0707325339317321,0.0711611851873283,0.0707325339317321,0.0711611851873283,66080000.0
1982-01-07,0.0651592761278152,0.0660173515181894,0.0651592761278152,0.0660173515181894,70044800.0
1982-01-08,0.0681606754660606,0.0685893271382199,0.0681606754660606,0.0681606754660606,56604800.0
1982-01-11,0.0638733580708503,0.0643020154706873,0.0638733580708503,0.0643020154706873,33331200.0
1982-01-12,0.0617300756275653,0.0621587272162853,0.0617300756275653,0.0621587272162853,59920000.0
1982-01-13,0.0613013878464698,0.0617300449456528,0.0613013878464698,0.0617300449456528,41753600.0
1982-01-14,0.0643019825220108,0.0647306339786832,0.0643019825220108,0.0643019825220108,25715200.0
1982-01-15,0.0685892850160598,0.069446593557408,0.0685892850160598,0.0685892850160598,46704000.0
1982-01-18,0.0698752403259277,0.0707325487401197,0.0698752403259277,0.0698752403259277,28000000.0
1982-01-19,0.0681606754660606,0.0690179845339004,0.0681606754660606,0.0690179845339004,55507200.0
1982-01-20,0.0694466307759285,0.0698752881380916,0.0694466307759285,0.0694466307759285,25827200.0
1982-01-21,0.0707325339317321,0.0711611851873283,0.0707325339317321,0.0707325339317321,33331200.0
1982-01-22,0.0711612328886985,0.0715898901551514,0.0711612328886985,0.0711612328886985,24259200.0
1982-01-25,0.0690179765224456,0.069446628144848,0.0690179765224456,0.069446628144848,44710400.0
1982-01-26,0.0664460211992263,0.06730332980089,0.0664460211992263,0.06730332980089,21212800.0
1982-01-27,0.0668746680021286,0.0677319765443583,0.0668746680021286,0.0668746680021286,31360000.0
1982-01-28,0.0690179765224456,0.069446628144848,0.0690179765224456,0.0690179765224456,39603200.0
1982-01-29,0.0698752403259277,0.0703038916712653,0.0698752403259277,0.0698752403259277,53155200.0
1982-02-01,0.0690179765224456,0.0698752854907709,0.0690179765224456,0.0698752854907709,38528000.0
